"","T1_L1","T1_L2","T1_L3","T2_N","T2_R1","T2_R3","T3_L4","T3_R2","T3_R4","SYMBOL"
"ENSMUSG00000033032",112.725780046519,82.7069089635656,95.9022275415044,148.952537829396,90.6078757146507,163.262491798566,438.896200500364,274.045632591478,198.213409457332,"Afap1l1"
"ENSMUSG00000033033",73.7458374136105,110.575541331724,65.0765115460208,47.7982024377912,52.8545941668796,54.4208305995219,17.7690769433346,73.0788353577275,222.305647070931,"Calhm2"
"ENSMUSG00000033039",407.709129700961,390.160853154212,470.092168931124,477.982024377912,398.027454032216,423.628818588435,523.299315981203,496.022594990576,293.487258202017,"Micall1"
"ENSMUSG00000033044",0,0,0,0,0,0,0,0,0,"Dhrs7c"
"ENSMUSG00000033047",4025.46921082008,4332.2238510372,3997.0678407477,3898.33246393799,3535.86448324554,4521.1972401995,3783.9249350831,4200.20606218539,4564.38392606719,"Eif3l"
"ENSMUSG00000033053",0,0,0,0,0,0,0,0,0,"1700028P14Rik"
"ENSMUSG00000033054",612.090450532968,673.342117540333,634.495987573703,439.076510765756,433.623405205829,555.946132202959,340.277823464857,547.177779740985,540.980244596255,"Npat"
"ENSMUSG00000033055",632.107177830948,690.422892217591,660.184084236606,581.359531975926,597.580513641863,579.421784618439,645.017493043045,564.534003138445,574.928397597234,"Ankrd54"
"ENSMUSG00000033059",744.832957877466,695.816821063041,660.184084236606,559.127809911837,703.289701975622,599.696211704536,485.984254400201,498.76305131649,547.550854854509,"Pygb"
"ENSMUSG00000033060",2.10702392610316,0.898988140908322,3.42507955505373,1.11158610320445,2.15733037415835,0,2.66536154150019,5.48091265182957,1.09510170970902,"Lmo7"
"ENSMUSG00000033061",0,0,0,0,0,0,0,0,0,"Resp18"
"ENSMUSG00000033063",0,0,0,0,0,0,0,0,0,"Cntnap3"
"ENSMUSG00000033065",144.331138938066,135.747209277157,177.24786697403,154.510468345418,140.226474320293,178.201543335689,170.583138656012,163.513894112915,167.55056158548,"Pfkm"
"ENSMUSG00000033066",1055.61898697768,818.978196367481,1041.22418473633,1466.18207012667,1149.8570894264,991.312776999134,1062.59080121141,1375.70907560922,1039.25152251386,"Gas7"
"ENSMUSG00000033068",699.531943466249,706.604678753941,586.544873802951,565.797326531063,598.659178828942,733.080600428854,700.990085414549,657.709518219548,723.862230117661,"Entpd6"
"ENSMUSG00000033075",1541.28800194446,1577.7241872941,1530.15429122025,1416.16069548246,1250.17295182476,1497.10637904175,1108.79040126408,1138.20286069661,958.213995995391,"Senp1"
"ENSMUSG00000033080",0,0,0,0,0,0,0,0,0,"Vsx1"
"ENSMUSG00000033082",17.9097033718768,8.0908932681749,9.41896877639775,11.1158610320445,8.6293214966334,3.20122532938364,2.66536154150019,3.65394176788638,0,"Clec1a"
"ENSMUSG00000033083",93.7625647115906,92.5957785135571,88.1957985426335,112.270196423649,256.722314524844,50.1525301603437,8.88453847166729,170.821777648688,50.3746786466148,"Tbc1d4"
"ENSMUSG00000033088",1894.21450956674,1940.01640808016,2166.36281857148,2187.60145110635,2540.25651557146,1456.55752486956,2250.45359487332,1483.50035776187,1202.4216772605,"Triobp"
"ENSMUSG00000033096",892.324632704688,847.745816876547,875.964096204991,1023.7708010513,990.214641738683,1032.92870628112,1424.19151700827,1212.19518149631,1271.41308497217,"Apmap"
"ENSMUSG00000033099",528.863005451893,484.554607949585,453.823041044619,434.630166352939,422.836753335037,566.616883300905,454.888369749365,592.852051839565,721.672026698243,"Nol12"
"ENSMUSG00000033102",42.1404785220632,41.3534544817828,23.9755568853761,46.6866163345868,47.4612682314837,23.47565241548,55.9725923715039,51.1551847504093,110.605272680611,"Cdc14b"
"ENSMUSG00000033105",254.949895058482,169.908758631673,179.816676640321,156.733640551827,180.137086242222,191.006444653224,430.900115875863,231.111816818813,267.204817169,"Lss"
"ENSMUSG00000033106",771.170756953756,808.190338676581,755.230041889347,704.745589431619,762.616287264977,909.147993544954,769.401031646387,760.019887720366,750.144671150677,"Slc7a6os"
"ENSMUSG00000033107",448.796096259973,384.766924308762,377.615020944673,382.38561950233,391.555462909741,448.17154611371,443.338469736198,541.696867089155,319.769699235033,"Rnf125"
"ENSMUSG00000033111",210.702392610316,222.050070804355,205.504773303224,137.836676797351,223.283693725389,195.274745092402,175.913861739012,147.984641599398,181.786883811697,"3830406C13Rik"
"ENSMUSG00000033114",194.899713164542,145.636078827148,168.685168086396,264.557492562658,208.182381106281,167.530792237744,371.373708115693,193.658913697978,147.838730810717,"Slc35d2"
"ENSMUSG00000033122",0,0,0,0,0,0,0,0,0,"Hsd17b3"
"ENSMUSG00000033124",408.762641664013,364.09019706787,500.061615037844,504.660090854819,582.479201022755,293.4456551935,783.616293201055,412.895419771161,327.435411202996,"Atg9a"
"ENSMUSG00000033126",68.4782775983526,53.9392884544993,73.6392104336551,45.5750302313823,45.3039378573254,62.9574314778783,44.4226923583364,74.9058062416707,62.420797453414,"Ybey"
"ENSMUSG00000033128",1612.92681543197,1689.19871676674,1682.57033142014,1848.56768962899,1815.39350985425,1673.17377215785,1800.00749435979,1443.30699831512,1391.87427304016,"Gga1"
"ENSMUSG00000033147",1169.39827898725,1188.4623222808,1274.12959447999,1337.23808215495,1318.12885861075,1175.91677099359,1878.19143291046,1099.8364721338,1241.84533881003,"Slc22a15"
"ENSMUSG00000033149",17.9097033718768,9.88886954999154,18.8379375527955,30.0128247865201,32.3599556123753,12.8049013175346,56.8610462186706,21.9236506073183,25.1873393233074,"Phldb2"
"ENSMUSG00000033152",1.05351196305158,0.898988140908322,3.42507955505373,0,1.07866518707918,1.06707510979455,5.33072308300037,2.74045632591478,3.28530512912705,"Podxl2"
"ENSMUSG00000033156",0,0,0,0,0,0,0,0,0,"Cst10"
"ENSMUSG00000033157",232.826143834399,245.423762467972,260.306046184083,203.420256886414,271.823627143952,236.89067437439,229.221092569016,208.274680769523,211.35462997384,"Abhd10"
"ENSMUSG00000033159",1235.7695326595,1105.75541331724,1183.36498627106,1408.37959276003,1512.288592285,1171.64847055441,2068.32055620414,1561.14662032945,1397.34978158871,"Cnppd1"
"ENSMUSG00000033161",6559.16548195913,6649.81527829886,6048.69049422488,6117.05832593407,6461.20447060426,6543.30457326016,5884.22982978524,7761.88580043264,12349.4619803886,"Atp1a1"
"ENSMUSG00000033166",1225.23441302899,1177.6744645899,1205.62800337891,1168.27699446787,931.966721636408,1436.28309778346,1139.88628591491,1553.83873679368,1408.3007986858,"Dis3"
"ENSMUSG00000033170",1623.46193506248,1556.14847191231,1705.68961841676,1679.60660194192,1586.71649019347,1560.06381051963,1648.08188649428,918.966354623424,729.337738666206,"Card10"
"ENSMUSG00000033174",990.301245268485,951.129453081004,906.789812200474,879.264607634717,782.032260632402,1039.33115693989,1027.94110117191,861.416771779213,666.916941212792,"Mgll"
"ENSMUSG00000033177",0,1.79797628181664,0,0,0,1.06707510979455,8.88453847166729,15.5292525135171,6.57061025825411,"Tmprss7"
"ENSMUSG00000033182",1.05351196305158,2.69696442272497,1.71253977752686,2.22317220640889,1.07866518707918,0,0,2.74045632591478,0,"Kbtbd12"
"ENSMUSG00000033184",2075.41856721161,2020.026352621,2015.65931814912,1933.04823347253,1830.49482247336,2008.23535663334,2152.72367168498,1966.73415656484,2448.64742290936,"Tmed7"
"ENSMUSG00000033186",1003.99690078816,945.735524235555,942.753147528538,893.715226976375,895.292105275716,1115.0934897353,1023.49883193607,1153.73211321012,1248.41594906828,"Mzt1"
"ENSMUSG00000033187",1.05351196305158,1.79797628181664,0.856269888763432,2.22317220640889,7.55065630955423,1.06707510979455,0.888453847166729,6.39439809380116,5.47550854854509,"BC016579"
"ENSMUSG00000033191",1.05351196305158,0.898988140908322,2.5688096662903,8.89268882563557,6.47199112247505,2.13415021958909,0.888453847166729,2.74045632591478,1.09510170970902,"Tie1"
"ENSMUSG00000033192",608.929914643813,649.069437735808,844.282110320744,1273.8776742723,1120.73312937526,622.104789010221,794.277739367056,635.78586761223,719.481823278825,"Lpcat2"
"ENSMUSG00000033196",0,0,0,0,0,0,0,0,0,"Myh2"
"ENSMUSG00000033200",0,0.898988140908322,0,0,12.9439822449501,0,0,0,0,"Tpsg1"
"ENSMUSG00000033207",0,3.59595256363329,0,5.55793051602223,3.23599556123753,1.06707510979455,0,4.56742720985797,6.57061025825411,"Mamdc2"
"ENSMUSG00000033208",0,0,0,0,1.07866518707918,0,0.888453847166729,0,1.09510170970902,"S100b"
"ENSMUSG00000033209",29.4983349654442,16.1817865363498,5.99388922134402,50.0213746442001,46.3826030444045,22.4085773056855,15.9921692490011,59.3765537281536,26.2824410330164,"Ttc28"
"ENSMUSG00000033210",0,0,0,0,0,1.06707510979455,0,0,0,"Slc9c1"
"ENSMUSG00000033213",77.9598852658169,72.8180394135741,102.752386651612,165.626329377463,196.31706404841,100.305060320687,343.831638853524,129.714932759966,152.219137649554,"AA467197"
"ENSMUSG00000033214",0,0,0,0,0,0,0,0,0,"Slitrk5"
"ENSMUSG00000033216",406.65561773791,453.090023017794,414.434626161501,390.166722224761,339.77953392994,398.019015953366,305.628123425355,382.750400186098,374.524784720484,"Eefsec"
"ENSMUSG00000033219",0,0,0,0,0,0,0,0,0,"Gm9758"
"ENSMUSG00000033220",14377.2777597649,14204.0126263515,15768.2100015786,19373.8341927503,17795.8182564322,13865.5739766703,19298.1060143085,13523.2384829475,12000.1245349914,"Rac2"
"ENSMUSG00000033222",1019.79958023393,1112.04833030359,1059.20585240037,795.895649894384,846.752171857153,1035.06285650071,630.802231488378,853.195402801469,791.75853611962,"Ttf2"
"ENSMUSG00000033227",7.37458374136105,2.69696442272497,0,0,0,2.13415021958909,0,0.913485441971594,3.28530512912705,"Wnt6"
"ENSMUSG00000033228",4178.22844546256,4237.83009624183,4289.91214270479,3681.57317381313,3429.0766297247,4197.87348193175,3695.07955036643,4544.59007380868,3838.33149253011,"Scaf11"
"ENSMUSG00000033233",185.418105497078,187.888521449839,138.715721979676,98.9311631851958,201.710389983806,165.396642018155,89.7338385638396,102.310369500819,85.4179333573034,"Trim45"
"ENSMUSG00000033237",2670.65282633575,2374.22768013888,2573.94728562288,2275.4167532595,2103.39711480439,2388.1140957202,2104.74716393798,2568.72106282412,1849.62678769853,"Arid2"
"ENSMUSG00000033249",3.16053588915474,4.49494070454161,5.13761933258059,6.66951661922668,15.1013126191085,1.06707510979455,0,5.48091265182957,5.47550854854509,"Hsf4"
"ENSMUSG00000033253",1867.87671049045,1639.75436901678,1824.71113295487,2300.9832336332,2116.34109704934,1722.2592272084,2641.37328762668,1446.96094008301,966.974809673063,"Szt2"
"ENSMUSG00000033255",1.05351196305158,0.898988140908322,4.28134944381716,13.3390332384534,5.39332593539588,3.20122532938364,0,0.913485441971594,1.09510170970902,"Gm5134"
"ENSMUSG00000033256",24.2307751501863,26.0706560863413,35.1070654393007,40.0170997153601,22.6519689286627,37.3476288428092,20.4344384848348,38.366388562807,22.9971359038894,"Shf"
"ENSMUSG00000033257",1852.07403104468,1757.52181547577,1696.27064964036,1321.67587671009,1187.61037097417,1905.79614609306,1287.36962454459,1428.69123124357,1224.32371145468,"Ttll4"
"ENSMUSG00000033268",0,0,0,2.22317220640889,0,1.06707510979455,0,0.913485441971594,0,"Duox1"
"ENSMUSG00000033272",2128.09416536419,2148.58165677089,1973.70209359971,1951.94519722701,1788.42688017727,2373.17504418307,1991.91352534781,2639.97292729791,2297.52338696952,"Slc35a4"
"ENSMUSG00000033276",8.42809570441263,6.29291698635825,5.13761933258059,20.00854985768,32.3599556123753,2.13415021958909,17.7690769433346,3.65394176788638,5.47550854854509,"Stk36"
"ENSMUSG00000033278",3.16053588915474,2.69696442272497,0.856269888763432,8.89268882563557,23.7306341157419,14.9390515371237,5.33072308300037,37.4529031208354,24.0922376135984,"Ptprm"
"ENSMUSG00000033282",220.18400027778,190.585485872564,205.504773303224,147.840951726191,169.350434371431,135.518538943908,150.148700171177,136.109330853768,108.415069261193,"Rpgrip1l"
"ENSMUSG00000033285",1709.84991603271,1726.05723054398,1626.91278865052,1508.42234204843,1205.94767915452,1815.09476176052,1555.68268638894,1789.51798082235,2205.53484335396,"Wdr3"
"ENSMUSG00000033287",84.2809570441263,85.4038733862906,68.5015911010745,112.270196423649,162.878443248955,57.6220559289056,87.9569308695062,161.686923228972,98.5591538738116,"Kctd17"
"ENSMUSG00000033294",1300.03376240565,1355.67411648975,1247.58522792832,983.753701335935,1015.0239410415,1445.88677377161,1048.37553965674,1384.84393002894,1319.59756019937,"Noc4l"
"ENSMUSG00000033295",7.37458374136105,1.79797628181664,1.71253977752686,6.66951661922668,6.47199112247505,0,0,2.74045632591478,0,"Ptprf"
"ENSMUSG00000033306",34.7658947807021,44.9494070454161,50.5199234370425,66.6951661922668,98.158532024205,26.6768777448637,58.6379539130041,58.463068286182,41.6138649689427,"Lpp"
"ENSMUSG00000033307",5054.75039872148,5927.92780114947,5199.27076457156,4259.59794747944,4905.76927083609,6462.20686491578,5019.76423649202,5807.02695461342,7344.84716701838,"Mif"
"ENSMUSG00000033308",0,0,0,0,0,0,0,0,0,"Dpyd"
"ENSMUSG00000033313",53.7291101156305,71.0200631317574,83.9144490988163,82.2573716371291,100.315862398363,50.1525301603437,82.6262077865058,82.2136897774435,76.6571196796313,"Fbxl8"
"ENSMUSG00000033316",5.2675598152579,9.88886954999154,2.5688096662903,18.8969637544756,14.0226474320293,2.13415021958909,0.888453847166729,25.5775923752046,16.4265256456353,"Galnt9"
"ENSMUSG00000033318",122.207387713983,133.94923299534,119.87778442688,86.7037160499468,113.259844643313,83.2318585639747,64.8571308431712,109.618253036591,97.4640521641026,"Gstt2"
"ENSMUSG00000033319",802.776115845303,835.159982903831,1030.94894607117,1022.65921494809,885.584118592003,726.678149770087,538.403031383038,819.39644144852,774.236908764276,"Fem1c"
"ENSMUSG00000033323",1021.90660416003,1018.55356364913,994.129340854344,802.565166513611,769.088278387452,961.434673924887,870.684770223394,1104.40389934366,975.735623350735,"Ctdp1"
"ENSMUSG00000033326",1538.12746605531,1346.68423508067,1572.96778565842,1545.10468345418,1749.59493344242,1414.94159558757,1808.89203283146,1332.77525983656,1305.36123797315,"Kdm4a"
"ENSMUSG00000033327",5.2675598152579,1.79797628181664,2.5688096662903,3.33475830961334,1.07866518707918,2.13415021958909,8.88453847166729,15.5292525135171,28.4726444524345,"Tnxb"
"ENSMUSG00000033335",3679.91728693917,3515.94261909245,3924.28490020281,4490.80785694596,4159.3329613773,3749.70193581804,5573.27098327689,3607.35401034583,3195.50678893091,"Dnm2"
"ENSMUSG00000033342",0,0,0,0,0,0,0,0,0,"Plppr5"
"ENSMUSG00000033343",0,0,0,0,0,0,0,0,0,"Magea4"
"ENSMUSG00000033350",5.2675598152579,0.898988140908322,5.99388922134402,45.5750302313823,169.350434371431,17.0732017567128,0,77.6462625675855,10.9510170970902,"Chst2"
"ENSMUSG00000033352",1317.94346577753,1209.13904952169,1294.68007181031,1383.92469848954,1477.77130629847,1292.2279579612,1461.50657858927,1212.19518149631,1018.44459002939,"Map2k4"
"ENSMUSG00000033355",336.070316213454,283.181264386121,533.456140699618,306.797764484427,488.635329746866,80.0306332345911,30.2074308036688,31.0585050270342,30.6628478718525,"Rtp4"
"ENSMUSG00000033356",348.712459770073,359.595256363329,324.526287841341,293.458731245974,351.644850987811,464.177672760628,309.181938814022,405.587536235388,470.893735174878,"Pus7l"
"ENSMUSG00000033361",0,0,0,0,0,0,0,0,0,"Prrg3"
"ENSMUSG00000033364",752.207541618828,729.978370417557,738.960914002842,572.46684315029,639.648455937951,645.580441425701,469.103631304033,559.053090486616,538.790041176837,"Usp37"
"ENSMUSG00000033365",611.036938569916,733.574322981191,673.028132568057,563.574154324655,585.715196583992,561.281507751932,514.414777509536,488.714711454803,505.936989885566,"Ipo13"
"ENSMUSG00000033368",2.10702392610316,1.79797628181664,2.5688096662903,1.11158610320445,1.07866518707918,5.33537554897274,0.888453847166729,0,0,"Trim69"
"ENSMUSG00000033373",383.478354550775,324.534718867904,318.532398619997,324.583142135698,324.678221310832,457.775222101861,549.064477549038,598.332964491394,350.432547106886,"Fntb"
"ENSMUSG00000033377",1.05351196305158,1.79797628181664,1.71253977752686,0,0,0,1.77690769433346,1.82697088394319,2.19020341941804,"Palmd"
"ENSMUSG00000033379",1394.84983908029,1319.71459085342,1420.55174545853,1359.46980421904,1678.4030310952,1329.57558680401,1522.80989404377,968.29456848989,1468.53139271979,"Atp6v0b"
"ENSMUSG00000033382",1576.05389672516,1590.31002126682,1578.105404991,1469.51682843628,1540.33388714906,1372.25859119579,1502.37545555894,1227.72443400982,1233.08452513235,"Trappc8"
"ENSMUSG00000033383",0,0,0,0,0,0,0,0,0,"Rtp1"
"ENSMUSG00000033386",1737.24122707205,1763.81473246213,1590.09318343369,1399.4869039344,1301.94888080456,1850.30824038374,1470.39111706094,1423.21031859174,1607.60930985284,"Frrs1"
"ENSMUSG00000033389",1.05351196305158,3.59595256363329,4.28134944381716,2.22317220640889,0,1.06707510979455,0,0,0,"Arhgap44"
"ENSMUSG00000033392",1022.96011612308,1059.00802999,935.902988418431,869.260332705877,868.325475598736,947.562697497558,731.197516218218,1053.24871459325,831.182197669145,"Clasp2"
"ENSMUSG00000033396",768.010221064601,729.079382276649,793.762186883701,843.693852332175,819.785542180173,659.45241785303,780.950931659555,699.729848550241,498.271277917603,"Spg11"
"ENSMUSG00000033400",1911.07070097556,2028.11724588917,2036.20979547944,2033.09098276093,2241.46625875053,2248.32725633711,2137.61995628315,1773.98872830884,1609.79951327226,"Agl"
"ENSMUSG00000033405",117.993339861777,102.484648063549,105.321196317902,86.7037160499468,90.6078757146507,121.646562516578,81.7377539393391,80.3867188935003,96.3689504543936,"Nudt15"
"ENSMUSG00000033409",0,1.79797628181664,1.71253977752686,2.22317220640889,3.23599556123753,2.13415021958909,1.77690769433346,0,3.28530512912705,"Syce1l"
"ENSMUSG00000033411",777.491828732066,800.998433549315,769.786629998325,711.415106050846,640.72712112503,712.806173342758,680.555646929714,771.895198465997,603.401042049669,"Ctdspl2"
"ENSMUSG00000033416",416.137225405374,418.928473663278,519.755822479403,721.419380979686,711.919023472256,389.48241507501,785.393200895388,507.897905736206,632.968788211812,"Gucd1"
"ENSMUSG00000033417",1045.08386734717,995.179871985512,1053.21196317902,955.964048755824,910.393417894824,1006.25182853626,943.537985691066,1040.45991840565,1121.38415074203,"Cacul1"
